,article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
716,0883026004,883026,Calypso brazilian V-shape,286,Underwear bottom,Underwear,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in lace with a mid, V-shaped waist, lined gusset and high cut at the back."
717,0883307004,883307,Logan Structure Cardigan,245,Cardigan,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Cardigan in a soft, textured knit. Relaxed fit with low dropped shoulders, long sleeves and ribbing around the opening, cuffs and hem."
718,0884174001,884174,SPEED Ellinor top,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Sleeveless top in jersey crêpe with a double-layered stand-up collar with a gathered seam at the front and a small opening with buttons at the back of the neck.
719,0884319002,884319,Lucien CONSCIOUS,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in an airy weave with a stand-up collar and gathers at the top to create soft draping front and back. Opening with covered buttons at the back of the neck, long puff sleeves, cuffs with covered buttons, and a gently rounded hem."
720,0884319005,884319,Lucien CONSCIOUS,258,Blouse,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in an airy weave with a stand-up collar and gathers at the top to create soft draping front and back. Opening with covered buttons at the back of the neck, long puff sleeves, cuffs with covered buttons, and a gently rounded hem."
721,0886189001,886189,Vintage slim trash,272,Trousers,Garment Lower body,1010023,Denim,6,Light Grey,1,Dusty Light,12,Grey,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed denim with hard-worn details. Extra-high waist, a zip fly and button, and slim legs. The cotton content of the jeans is partly recycled."
722,0886229001,886229,Lentil One Shoulder Dress,265,Dress,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"One-shoulder, ankle-length dress in a patterned viscose weave. One open shoulder and a wide flounce at the top that continues over the other shoulder. Concealed zip in one side, narrow smocking at the waist and a gathered seam and flounce at the hem. Unlined."
723,0886862007,886862,Jupiter short parka CN,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Short, wide parka in nylon with a high collar, zip down the front and a wind flap with concealed hook and loop fastenings. Yoke at the front and back, large flap front pockets and wide sleeves with a tab and concealed hook and loop fastening at the cuffs. Recycled polyester lining."
724,0887830002,887830,Skirt Mini Trash,275,Skirt,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Short, 4-pocket skirt in sturdy, washed denim with hard-worn details. High waist, a zip fly and button and a raw-edge, cut-off hem. Some of the cotton content of the skirt is recycled."
725,0888570001,888570,Calypso push body,283,Underwear body,Underwear,1010021,Lace,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Body in lace and mesh with a push-up bra. Underwired, padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back. Lined gusset with concealed press-studs and cutaway coverage at the back."
726,0889456001,889456,Delphine Shirt,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Fitted, V-neck shirt in stretch poplin made from a cotton blend with a collar, buttons down the front, a yoke at the back and long sleeves with buttoned cuffs."
727,0889550002,889550,AUSSIE SHEFFIELD LONG PUFFER,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Kangol x H&M. Knee-length, padded jacket with a stand-up collar, padded hood, two-way zip down the front and welt pockets at the top. Long sleeves, one with the Kangol logo at the top, and concealed elastication at the cuffs. Recycled polyester lining."
728,0889870001,889870,Nikita dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Fitted, calf-length dress in soft viscose jersey with a polo neck and short sleeves. Unlined."
729,0890021004,890021,Bugg dropped waist dress,265,Dress,Garment Full body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Long-sleeved dress in cotton jersey with a round neckline, dropped shoulder seams and a gathered seam at the hem."
730,0891591003,891591,Lilly long shacket,262,Jacket,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Long, straight-cut shirt jacket in woven fabric with a collar, buttons down the front and a yoke at the back. Flap chest pockets and concealed pockets in the side seams. Dropped shoulders, long, wide sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back. Lined."
731,0891630001,891630,Vintage Skinny HW ankle,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed, stretch denim with an extra-high waist, zip fly and button and skinny legs. The cotton content of the jeans is partly recycled."
732,0892309001,892309,Uma 2p Brazilian Rib Conscious,286,Underwear bottom,Underwear,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Briefs in ribbed jersey designed with the minimum number of seams for a seamless, comfortable feel against the skin. Low waist, lined gusset and a high cut at the back. The polyamide content of the briefs is partly recycled."
733,0892850001,892850,Malva dress,265,Dress,Garment Full body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Sleeveless, knee-length dress in woven fabric with a collar and a V-neck opening with a concealed button at the front. Seam at the waist and a belt with metal D-rings. Unlined."
734,0893432002,893432,La Paz Heavy,245,Cardigan,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Oversized cardigan in a soft, chunky knit with a deep V-neck, buttons down the front and ribbing around the opening. Low dropped shoulders and wide sleeves with ribbed cuffs."
735,0893432005,893432,La Paz Heavy,245,Cardigan,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Oversized cardigan in a soft, chunky knit with a deep V-neck, buttons down the front and ribbing around the opening. Low dropped shoulders and wide sleeves with ribbed cuffs."
736,0894139004,894139,Calvin Clean wire bra structur,298,Bikini top,Swimwear,1010026,Other structure,61,Light Purple,3,Light,4,Pink,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined bikini top with adjustable shoulder straps and underwired, padded cups that shape the bust and provide good support. Metal fastener at the back."
737,0894139005,894139,Calvin Clean wire bra structur,298,Bikini top,Swimwear,1010026,Other structure,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined bikini top with adjustable shoulder straps and underwired, padded cups that shape the bust and provide good support. Metal fastener at the back."
738,0894756001,894756,Ilse padded softbra,306,Bra,Underwear,1010016,Solid,10,White,3,Light,9,White,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bra in lace with adjustable shoulder straps, jersey-lined cups with removable inserts that shape the bust and provide good support, and a wide hem. No fasteners."
739,0894788001,894788,Stretchy 3p Lace V-shape Thong,286,Underwear bottom,Underwear,1010021,Lace,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Thong briefs in lace with a low, V-shaped waist, lined gusset and string back."
740,0895421001,895421,ED Elie Blouse,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Longer blouse in lightweight, softly draping satin with a sheen. Small, gathered stand-up collar, a V-shaped opening at the front and a yoke with a pleat at the back. Long sleeves with wide, buttoned cuffs, and a rounded hem. Slightly longer at the back."
741,0895730001,895730,Skirt Pencil Stretch,275,Skirt,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket skirt in washed, stretch cotton denim with a regular waist, zip fly and button, slit at the front and raw-edge hem. The cotton content of the skirt is partly recycled."
742,0896161001,896161,Barbara,245,Cardigan,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Cardigan in a soft cable knit containing some wool. Boxy fit with dropped shoulders, long sleeves and ribbing at the cuffs and hem. Buttons down the front. The polyester content of the cardigan is recycled."
743,0896559001,896559,Paros Inbuilt Bra Tank,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Fitted sports top in fast-drying functional fabric with a square neckline front and back and an integral sports bra with a double-layered front and elasticated hem.
744,0897108001,897108,LOGG Berlin Tunic,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Tunic in an organic cotton weave with a collar, V-shaped opening at the top and a gathered yoke at the back. Gathers on the shoulder seams, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back."
745,0897505002,897505,sunspot seamless tank,253,Vest top,Garment Upper body,1010016,Solid,52,Pink,1,Dusty Light,4,Pink,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Fitted, ribbed vest top with a trim around the neckline and racer back. The top is designed with the minimum number of seams for a more comfortable fit and increased mobility."
746,0897738001,897738,Pia PU TRS,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket, ankle-length trousers in imitation leather with a high waist, zip fly and button, and slim legs."
747,0898075003,898075,Mom Shorts HW Trash,274,Shorts,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,5-pocket shorts in washed cotton denim with worn details. Slightly looser fit with an extra-high waist and zip fly with a button. The cotton content of the shorts is partly recycled.
748,0898226002,898226,Palm,272,Trousers,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length trousers in cotton twill. High paper bag waist with concealed elastication and a drawstring, a zip fly, side pockets and wide, straight legs."
749,0898439001,898439,Dahlia top 3-pack.,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear",Bra tops in cotton jersey with wide shoulder straps and unlined cups that give the bust a natural shape and provide light support. Covered elastication at the hem. No fasteners.
750,0898573003,898573,Venice,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in a textured weave with covered buttons at the back of the neck, and long, voluminous puff sleeves that taper at the cuffs."
751,0898596007,898596,Skinny Ankle RW Brooklyn,272,Trousers,Garment Lower body,1010023,Denim,7,Grey,4,Dark,12,Grey,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Jeans in washed, stretch denim with a regular waist and zip fly and button. Fake front pockets, real back pockets and skinny legs."
752,0898692006,898692,Jasba check,264,Blazer,Garment Upper body,1010004,Check,9,Black,4,Dark,5,Black,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed,"Shirt jacket in a soft weave containing some wool with a collar, buttons down the front and flap chest pockets. Low dropped shoulders, long sleeves with buttoned cuffs, and a rounded hem. Unlined. The polyester and wool content of the shirt jacket is recycled."
753,0898889001,898889,Ibsen boot,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,High profile Chelsea boots in imitation leather with elastic gores in the sides and a loop front and back. Linings in woven fabric made from recycled polyester and insoles in imitation leather. Patterned soles. Heel 5 cm.
754,0898918001,898918,Shanghai CN,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Straight-cut top in soft jersey made from a modal and cotton blend. Loose fit with a round neckline, dropped shoulders and long sleeves."
755,0898918002,898918,Shanghai CN,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Straight-cut top in soft jersey made from a modal and cotton blend. Loose fit with a round neckline, dropped shoulders and long sleeves."
756,0901330002,901330,Zola boot,87,Boots,Shoes,1010026,Other structure,9,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Ankle boots in imitation leather with covered block heels and chisel toes. Visible seams front and back, a concealed zip on the inside and a loop at the back. Linings in jersey made from recycled polyester and insoles in imitation leather. Heel 6.5 cm."
757,0901588001,901588,Barbie Dress,265,Dress,Garment Full body,1010006,Dot,51,Light Pink,1,Dusty Light,4,Pink,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short, A-line dress in an airy weave with plumeti. Round neck and an opening with a button at the back of the neck. Short puff sleeves with smocked frill trims. Skirt with gathered tiers for added width. V-neck inner dress in jersey with narrow, adjustable shoulder straps."
758,0902163001,902163,Shanghai dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Short dress in soft jersey made from a viscose blend with a round neckline, long sleeves and side pockets. Unlined."
